id,datetime,location,text,rating,accessibility,facility,activity,word_count,text_clean
2311bf3970bd4beda40c3d7b2f7d022d,2022-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Tempat yg bagus, indah, bersih, nyaman,, servicenya bagus, makanannya enak2",5,1,2,2,10,tempat yang bagus indah bersih nyaman servicenya bagus makanannya enak2
569cc94bbac243e8af8adf926a522daf,2019-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Tempat wisata outbound yang keren banget, fasilitas penginapan lengkap, unik-unik banget fasilitas penginapannya, ada rumah kayu, ada rumah tenda gitu, pokoknya seru buat di inepin. restaurant yang ada disana juga menyediakan menu makanan yang cukup lengkap 😎👍🏻 suasana alamnya yang indah, sejuk dan bikin betah berada lama-lama di lokasi ini. Pelayanannya juga baik sekali, mulai dari tempat parkir, resepsionis sampe ke fasilitas lainnya.",5,1,2,2,63,tempat wisata outbound yang keren banget fasilitas penginapan lengkap unik unik banget fasilitas penginapannya ada rumah kayu ada rumah tenda gitu pokoknya seru buat di inepin restaurant yang ada disana juga menyediakan menu makanan yang cukup lengkap suasana alamnya yang indah sejuk dan bikin betah berada lama lama di lokasi ini pelayanannya juga baik sekali mulai dari tempat parkir resepsionis sampe ke fasilitas lainnya
7eb170a6cbf54e968afa0045662f19d0,2023-01-23 18:22:30,Terminal Wisata Grafika Cikole,Tempatnya bagus buat Rekreasi keluarga,5,1,1,1,5,tempatnya bagus buat rekreasi keluarga
7facf4282df94e23a2218c3c63fdd18d,2020-02-23 18:22:30,Terminal Wisata Grafika Cikole,View oke. Spot foto oke. Outbound oke. Camping oke. Resort oke. Tempat makan oke. Walaupun masih banyak yang sedang pembenahan tapi udah cukup bagus dan nyaman.,5,1,2,2,26,view oke spot foto oke outbound oke camping oke resort oke tempat makan oke walaupun masih banyak yang sedang pembenahan tapi sudah cukup bagus dan nyaman
de86863d212a47358dffd4dc3a7dae30,2022-03-23 18:22:30,Terminal Wisata Grafika Cikole,Selain pemandangannya yang bagus ada tempat buat outbond yang mentatang nyali anda..,3,1,1,2,12,selain pemandangannya yang bagus ada tempat buat outbond yang mentatang nyali anda
62aed1f8e58f45a78610be1b9f17e882,2021-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Wisata yang bernuansa alam, membuat pengalaman yang menakjubkan... Sangat cocok untuk berlibur bersama keluarga... Mungkin jika tempat penginapan nya ditambah WiFi dan telephone yang tersambung ke room service akan terasa lebih maxsimal",5,1,1,1,32,wisata yang bernuansa alam membuat pengalaman yang menakjubkan sangat cocok untuk berlibur bersama keluarga mungkin jika tempat penginapan nya ditambah wifi dan telephone yang tersambung ke room service akan terasa lebih maxsimal
425dc090e0274e44ad3a13bb7ee4d381,2019-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Lokasi resto rekomended dan Worth it !!! Cocok untuk Makan Siang bagi teman2 Biro Perjalanan Wisata yg kebingungan mencari lokasi yg pas . Ada lokasi Toilet tetapi bayar 1000 rupiah sajaa . Mandinya bayar 5000 . Jalurnya sejalan dgn ke arah obyek Tangkuban Perahu . Trus parkir kendaraanya cuma 20.000 rupiah .
Untuk budget/anggaran makan rombongan sangat terjangkau sekitar Rp. 20.000/pax untuk 50 orang dengan menu Ayam, Dadar Jagung, Nasi, Buah semangka, sambal, kerupuk, Teh Hangat, dan disertai jus jeruk . Apabila bisa nego dengan marketing .",4,1,2,1,87,lokasi resto rekomended dan worth it cocok untuk makan siang bagi teman2 biro perjalanan wisata yang kebingungan mencari lokasi yang pas ada lokasi toilet tetapi bayar rupiah sajaa mandinya bayar jalurnya sejalan dengan ke arah obyek tangkuban perahu trus parkir kendaraanya cuma rupiah untuk budget anggaran makan rombongan sangat terjangkau sekitar rp pax untuk orang dengan menu ayam dadar jagung nasi buah semangka sambal kerupuk teh hangat dan disertai jus jeruk apabila bisa nego dengan marketing
15075daae4b94a62b6bef1e9a5d1bca1,2022-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Tempatnya sejuk, cocok untuk santai melepas kepenatan aktifitas. Ada arena outbonding.",5,1,1,2,11,tempatnya sejuk cocok untuk santai melepas kepenatan aktifitas ada arena outbonding
75ed8ac437f74f09bd15a71eb6ea11fa,2020-02-23 18:22:30,Terminal Wisata Grafika Cikole,Keren.. tiket masuk belum termasuk permainan. Jika mau main harus bayar lagi untuk masing2 permainan rata2 15rb sampai 30rb.,4,1,1,1,19,keren tiket masuk belum termasuk permainan jika mau main harus bayar lagi untuk masing2 permainan rata2 15rb sampai 30rb
cb6f8e081c0844c3b962d788ce4813e7,2022-02-23 18:22:31,Terminal Wisata Grafika Cikole,Banyak pilihan wahana2 bermain yg tentu saja tambah bayar lagi utk tiap wahananya. Bagi yg mau santai2 cari udara segar disini cocok krn hutan pinusnya bikin kualitas udara disini jadi bagus. Lumayan naik-turun treknya jadi gak disarankan pake sandal2 cantik macam high heels atau wedges.,3,1,1,2,45,banyak pilihan wahana2 bermain yang tentu saja tambah bayar lagi untuk tiap wahananya bagi yang mau santai2 cari udara segar disini cocok karena hutan pinusnya bikin kualitas udara disini jadi bagus lumayan naik turun treknya jadi tidak disarankan pake sandal2 cantik macam high heels atau wedges
ef0836f09a8c4e1d9961ea5209273245,2022-12-23 18:22:31,Terminal Wisata Grafika Cikole,"Adem, asik tempatnya buat wara wiri jln kaki menikmati alam",5,1,1,2,10,adem asik tempatnya buat wara wiri jalan kaki menikmati alam
36a6dc8c4e494543853bfd98cb9719a0,2021-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Tempatnya sih biasa aja, harus siap merogok kantong karena tiap wahana berbayar, kesana liat yg ijo-ijo aja",3,1,1,0,17,tempatnya sih biasa saja harus siap merogok kantong karena tiap wahana berbayar kesana liat yang ijo ijo saja
de8aee6ef2584f1ca0299f6799b4387a,2022-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Cobain honeymoon di rumah panggung seru banget, pemandangan sekitar nya asri banget kalo keluar dari Grafika juga banyak restoran dan tempat oleh oleh. Di dalam Grafika sendiri juga banyak wahana ada outbound flying fox petik strawberry dll seru cocok juga buat ajak keluarga ramai-ramai harga termasuk murah sarapan lengkap",5,1,2,2,49,cobain honeymoon di rumah panggung seru banget pemandangan sekitar nya asri banget kalo keluar dari grafika juga banyak restoran dan tempat oleh oleh di dalam grafika sendiri juga banyak wahana ada outbound flying fox petik strawberry dll seru cocok juga buat ajak keluarga ramai ramai harga termasuk murah sarapan lengkap
df67378d56f14cffa7e2fa4e307ba62b,2021-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Tempat Nyaman, bersih, cocok untuk keluarga / rombongan besar .
Aman untuk anak-anak selagi dalam pengawasan orangtua.",5,1,2,1,17,tempat nyaman bersih cocok untuk keluarga rombongan besar aman untuk anak anak selagi dalam pengawasan orangtua
a9f93fcd45004a14b018576105a6c6d0,2022-10-23 18:22:31,Terminal Wisata Grafika Cikole,"Mehhhh makananya engga banget, berasa kaya lagi makan di hajatan orang desa, kurang banget",3,1,0,1,14,mehhhh makananya engga banget berasa kaya lagi makan di hajatan orang desa kurang banget
896f1cb9442142f7ba8910651dc7e9fa,2022-11-23 18:22:31,Terminal Wisata Grafika Cikole,"mantap,,.
natural banget,,..",5,1,1,1,3,mantap natural banget
2040c47a46e446a0b42a9d5856ad2f07,2020-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Tempat yahudd
Cocok buat ajak keluarga",5,1,1,1,6,tempat yahudd cocok buat ajak keluarga
0e7cdad7d5e04867a3b616a55237e0e0,2019-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Penuh dengan pemanadangan yg indah udara yg amat sejuk , outbond untuk anak anak dan dewasa , tersedia juga berbagai macam untuk penginapan dan makanan nyaa jugaa enak",5,1,2,2,28,penuh dengan pemanadangan yang indah udara yang amat sejuk outbond untuk anak anak dan dewasa tersedia juga berbagai macam untuk penginapan dan makanan nyaa jugaa enak
7a3b77f6aed945f59731bf9c26b0be23,2022-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Nyaman, asri, banyak wahana keluarga dan spot foto cantik. Mungkin BS ditambahkan menu makanan ringan/camilan yg murah.",5,1,1,2,17,nyaman asri banyak wahana keluarga dan spot foto cantik mungkin bisa ditambahkan menu makanan ringan camilan yang murah
653d330b0b2942d1a93b951bf5be5127,2019-02-23 18:22:32,Terminal Wisata Grafika Cikole,"Tempat wisata alam yang tempatnya strategis, ada penyewaan kamar hotel, sma tenda camp yang suasana nya nyaman , alam terbuka tapi aman, fasilitas memadai,ada outbound kegiatan wisata nya juga banyak cukup beragam",5,1,2,2,32,tempat wisata alam yang tempatnya strategis ada penyewaan kamar hotel sma tenda camp yang suasana nya nyaman alam terbuka tapi aman fasilitas memadai ada outbound kegiatan wisata nya juga banyak cukup beragam
c1ec316444c144758c2e1169fec69ac3,2020-02-23 18:22:32,Terminal Wisata Grafika Cikole,Tempat wisata alam yang bagus buat menumbuhkan kepercayaan diri pada anak,5,1,1,2,11,tempat wisata alam yang bagus buat menumbuhkan kepercayaan diri pada anak
d3fb0f8bbb5449b084ae6866f3660387,2022-04-23 18:22:32,Terminal Wisata Grafika Cikole,"Asyik dan keren, tapi ga kebayang jadinya kalo dikasih ujan karena minim tempat berteduh.",5,1,1,1,14,asyik dan keren tapi tidak kebayang jadinya kalo dikasih ujan karena minim tempat berteduh
2034bcadf4d44f46805acf183b430b27,2019-02-23 18:22:32,Terminal Wisata Grafika Cikole,"Tempat enak,cuma untuk nginep,komunikasi antar room dan housekeeping agak susah,imbasnya kalau kita ada keperluan mendadak/butuh room service agak lama",3,1,0,1,19,tempat enak cuma untuk nginep komunikasi antar room dan housekeeping agak susah imbasnya kalau kita ada keperluan mendadak butuh room service agak lama
e731c51b25f74f42bd0423eb9d5fefb2,2023-01-23 18:22:32,Terminal Wisata Grafika Cikole,Cakep lokasi nya.. Traffic nya juga masih enjoyable lah.,5,1,2,1,9,cakep lokasi nya traffic nya juga masih enjoyable lah
96ee85fe34aa4e8a889f7cebcc00c976,2020-02-23 18:22:32,Terminal Wisata Grafika Cikole,"bintang 5 ketika sambil main kesini..
kebun strawberry..rusa..bird park..flying fox..zip coaster..minum jus strawberry..cukup bagus.
capek lah klo muter2 sini jalan kaki.
list harga dibawah dan sudah termasuk asuransi..
sepertinya tempat wisata bagi agen2 bus yg trip to lembang/sari ater.
bintang 4 kareba toilet berbayar..klo masuk sdh bayar baiknya free",4,1,0,1,49,bintang ketika sambil main kesini kebun strawberry rusa bird park flying fox zip coaster minum jus strawberry cukup bagus capek lah kalau muter2 sini jalan kaki list harga dibawah dan sudah termasuk asuransi sepertinya tempat wisata bagi agen2 bus yang trip to lembang sari ater bintang kareba toilet berbayar kalau masuk sudah bayar baiknya free
0cae711e5b33446cab5dcca5310bd1cf,2020-02-23 18:22:32,Terminal Wisata Grafika Cikole,"bagus, pohon pinusnya. semuanya rindang, tempatnya sejuk. ada banyak yang bisa dikunjungi, mulai dari outbond hingga petik stroberi",5,1,1,2,18,bagus pohon pinusnya semuanya rindang tempatnya sejuk ada banyak yang bisa dikunjungi mulai dari outbond hingga petik stroberi
0f7da1972c014f808cf036fd5721d42b,2019-02-23 18:22:32,Terminal Wisata Grafika Cikole,"Tempatnya asik, seru banget buat liburan keluarga. Bisa camping, petik stroberi, spot2 fotonya banyak.",5,1,1,2,14,tempatnya asik seru banget buat liburan keluarga bisa camping petik stroberi spot2 fotonya banyak
16ac404e54b542eca37455f7dd0d3447,2022-02-23 18:22:32,Terminal Wisata Grafika Cikole,"Grafika Cikole
Lokasi wisata outbond, tempat makan juga.
Free karaoke",5,1,1,1,10,grafika cikole lokasi wisata outbond tempat makan juga free karaoke
512a6e1a23b34d7f87703e3caa8258e1,2022-04-23 18:22:32,Terminal Wisata Grafika Cikole,"Nyaman, adem, cocok buat liburan keluarga",4,1,1,2,6,nyaman adem cocok buat liburan keluarga
43a07681e49b47faa6bb0d6e859311f4,2022-02-23 18:22:32,Terminal Wisata Grafika Cikole,"Penginapannya enak, baguss, luas
Tapi jauh dari tempat keluar/parkir
Dinginn bangetttttt kalo malem
Lengkap dengan outbound seruuu bangettt",5,0,2,2,18,penginapannya enak baguss luas tapi jauh dari tempat keluar parkir dinginn bangetttttt kalo malem lengkap dengan outbound seruuu bangettt
aa476e15eeeb4fcd880e953fe4691149,2023-01-23 18:22:33,Terminal Wisata Grafika Cikole,"Sejuk, tempat luas buat olahraga jalan kaki , naik turun tangga juga.",5,1,2,2,12,sejuk tempat luas buat olahraga jalan kaki naik turun tangga juga
5107eeef68d94a31855131622cff05fd,2022-03-23 18:22:33,Terminal Wisata Grafika Cikole,Kawasan kebun pinus yg luas lengkap dgn sarana outbond,5,1,1,2,9,kawasan kebun pinus yang luas lengkap dengan sarana outbond
f0b566342a034680b085f403b389aadb,2020-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Tempat yang bagus untuk permainan yang menantang adrenaline,  pilihan tempat yg tepat untuk sekolah,  kampus, kantor untuk melakukan kegiatan outbound,  untuk foto2 juga sangat bagus",5,1,1,2,25,tempat yang bagus untuk permainan yang menantang adrenaline pilihan tempat yang tepat untuk sekolah kampus kantor untuk melakukan kegiatan outbound untuk foto2 juga sangat bagus
cd03988b51b2449b8ce17a74bf8133c3,2019-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Tempatnya nyaman,asik untuk liburan keluarga dan team building..ada outbound dan sangat sejuk.. krn datang di musim hujan,disana dingin sekalii dan sangat berkabut.. tapi tetap menyenangkan,,keluar dari padatnya kota..",4,1,1,2,28,tempatnya nyaman asik untuk liburan keluarga dan team building ada outbound dan sangat sejuk karena datang di musim hujan disana dingin sekalii dan sangat berkabut tapi tetap menyenangkan keluar dari padatnya kota
0b7f30b411a5446a875942c77f811f2b,2022-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Resto dengan dilengkapi sarana tempat bermain , penginapan , pusat oleh oleh dll lokasi Lembang Bandung Barat",5,1,1,1,17,resto dengan dilengkapi sarana tempat bermain penginapan pusat oleh oleh dll lokasi lembang bandung barat
1a08f5865dc34df79ae7a6ecc046b2a8,2019-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Siapa sih yg ngak kenal grafika cikole. Klo dari arah subang , letaknya sebelah kanan sesudah tangkuban perahu. Klo mau kesini Saya sarankan weekday, biar lebih nyaman. Cocok buat liburan keluarga. Oh ya disini bisa nginep log, di cottagenya. Satu kamar bisa isi 5. Klo malam cuacanya dingin beud.... Tapi don't worry, Kita bisa bakar api unggun didepan cottage. Sembari bergitar Dan berdendang Dan ceria bersama2. Lebay dikit boleh lah yaa",5,1,1,2,71,siapa sih yang ngak kenal grafika cikole kalau dari arah subang letaknya sebelah kanan sesudah tangkuban perahu kalau mau kesini saya sarankan weekday biar lebih nyaman cocok buat liburan keluarga oh ya disini bisa nginep log di cottagenya satu kamar bisa isi kalau malam cuacanya dingin beud tapi don t worry kita bisa bakar api unggun didepan cottage sembari bergitar dan berdendang dan ceria bersama2 lebay dikit boleh lah yaa
f18eb754a54645ca94de872168e9cf0a,2022-02-23 18:22:33,Terminal Wisata Grafika Cikole,"tempatnya bagus, tapi ada beberapa wahana yg dalam pemeliharaan.. maklum sudah 2 tahun pandemi dan baru mulai beroperasi kembali..",4,1,1,0,19,tempatnya bagus tapi ada beberapa wahana yang dalam pemeliharaan maklum sudah tahun pandemi dan baru mulai beroperasi kembali
1e5242afdbfe4754973331655f9e7076,2022-12-23 18:22:33,Terminal Wisata Grafika Cikole,"Tempatnya enak tapi banyak tanjakannya, lumayan melelahkan untuk anak2",5,0,1,1,9,tempatnya enak tapi banyak tanjakannya lumayan melelahkan untuk anak2
7d7c291dd7374bc2b54dcaa3abdfa2e9,2022-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Ini adalah kunjungan kali kedua saya ke Grafika Cikole gak membosankan dan jadi pengalaman seru....

Destinasi wisata yang harus kamu kunjungi ketika berada di Jawa Barat salah satunya adalah terletak di Lembang di lereng gunung Tangkuban Parahu, salah satu destinasi yang jangan sampai dilewatkan dalam list anda berkunjung salah satunya adalah Grafika Cikole.

Tempat wisata alam ini biasa digunakan bagi para pengunjung untuk melakukan outboun, gala dinner, Family gathering dan lain sebagainya, dilengkapi dengan berbagai macam wahana permainan antara lain ada flying fox, paint balldan kreta pohon.

Untuk harga tiket masuk sangat murah yaitu cuma 15.000 rupiah sedangkan untuk harga paket lainya silakan jelajahi internet banyak informasi nya",4,1,1,1,108,ini adalah kunjungan kali kedua saya ke grafika cikole tidak membosankan dan jadi pengalaman seru destinasi wisata yang harus kamu kunjungi ketika berada di jawa barat salah satunya adalah terletak di lembang di lereng gunung tangkuban parahu salah satu destinasi yang jangan sampai dilewatkan dalam list anda berkunjung salah satunya adalah grafika cikole tempat wisata alam ini biasa digunakan bagi para pengunjung untuk melakukan outboun gala dinner family gathering dan lain sebagainya dilengkapi dengan berbagai macam wahana permainan antara lain ada flying fox paint balldan kreta pohon untuk harga tiket masuk sangat murah yaitu cuma rupiah sedangkan untuk harga paket lainya silakan jelajahi internet banyak informasi nya
ff8c9ce37f49433db3dfce28ef4c2110,2019-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Grafika Cikole

Tempat yg seru abis, disini kamu bisa menikmati suasana alam lembang yg sejuk dan kamu juga bisa menikmati permainan outbon di sini.  Seperti flaying fox, jembatan gantung, turun tebing dll..

Untuk fasilitas sendiri cukup memadai juga ada musholah, wc, tempat istirahat, dll.. Selain itu juga di sini menyediakan penginapan juga...",5,1,2,2,52,grafika cikole tempat yang seru abis disini kamu bisa menikmati suasana alam lembang yang sejuk dan kamu juga bisa menikmati permainan outbon di sini seperti flaying fox jembatan gantung turun tebing dll untuk fasilitas sendiri cukup memadai juga ada musholah wc tempat istirahat dll selain itu juga di sini menyediakan penginapan juga
b633333cf04c4681980b0808d573c70d,2022-09-23 18:22:34,Terminal Wisata Grafika Cikole,"Tempat wisata keluarga yang sangat nyaman, di depannya ada Alfamart dan Indomaret, pokoknya harus kesini. Tempat lengkap, ada villa juga. Silahkan yang mau kesini",5,1,2,1,24,tempat wisata keluarga yang sangat nyaman di depannya ada alfamart dan indomaret pokoknya harus kesini tempat lengkap ada villa juga silahkan yang mau kesini
a5d8133c1dbe4106b0b88983e639fc9d,2020-02-23 18:22:34,Terminal Wisata Grafika Cikole,"Grafika cikole sangat cocok untuk liburan wisata alam, ada tempat kamping, taman burung, bagus untuk liburan keluarga",5,1,2,2,17,grafika cikole sangat cocok untuk liburan wisata alam ada tempat kamping taman burung bagus untuk liburan keluarga
63cf9c5d73f5425390cdef8dd61b8e81,2022-02-23 18:22:34,Terminal Wisata Grafika Cikole,Nyaman dan sejuk tempat nya banyak wahana untuk melatih kekompakan,5,1,2,2,10,nyaman dan sejuk tempat nya banyak wahana untuk melatih kekompakan
02fdbed469ee46e7b1d34559adbba38e,2022-06-23 18:22:34,Terminal Wisata Grafika Cikole,Mantaaappp masih betah disini tapi apadaya harus kerja lagi,5,1,1,1,9,mantaaappp masih betah disini tapi apadaya harus kerja lagi
9a49cb3f2a90412c874180a327e8edd7,2022-02-23 18:22:34,Terminal Wisata Grafika Cikole,"Luas,nyaman, relatif terjangkau,banyak pilihan",5,1,2,2,4,luas nyaman relatif terjangkau banyak pilihan
d9feb20ecd94481f96698ebcb94dab0c,2019-02-23 18:22:34,Terminal Wisata Grafika Cikole,Cocok buat yg suka hunting foto atau mau berkemah.  Pemandangannya indah.  Harga tiket terjangkau dan dapat gratis jus strawberry loh hehhr,5,1,2,2,21,cocok buat yang suka hunting foto atau mau berkemah pemandangannya indah harga tiket terjangkau dan dapat gratis jus strawberry loh hehhr
6284d1106d9e44478545d4624885948a,2022-04-23 18:22:34,Terminal Wisata Grafika Cikole,"Tempatnya bagus, cuman jalannya agak jauh kalau mau makan atau ke luar.. makanannya agak manis",4,0,1,1,15,tempatnya bagus cuman jalannya agak jauh kalau mau makan atau ke luar makanannya agak manis
2f2f72db56944e0998d751736d358121,2020-02-23 18:22:34,Terminal Wisata Grafika Cikole,"Puass, banyak spot photo dan permainan. Kamar luas, malam ada api unggun yg dapat dinikmati sambil makan jagung bakar, rebus atau jasuke. Sarapan bervariasi menunya dan rasanya enak. Udaranya dingin dan semakin malam semakin dingin. Pastikan bawa jaket yg tebal. Jika hujan hati2 jalanan licin",5,1,2,2,45,puass banyak spot photo dan permainan kamar luas malam ada api unggun yang dapat dinikmati sambil makan jagung bakar rebus atau jasuke sarapan bervariasi menunya dan rasanya enak udaranya dingin dan semakin malam semakin dingin pastikan bawa jaket yang tebal jika hujan hati2 jalanan licin
feb8d162451b4301b5bb1d9fb0cf5e58,2019-02-23 18:22:34,Terminal Wisata Grafika Cikole,"Seru cocok untuk liburan keluarga, untuk anak2 karena ada outbound nya.
Toiletnya bersih, musholanya  oke. Ada kebun strawberry, rusa, outbound, vila, camping dll. Luas banget tempatnya dan kemaren belum sempat eksplore semua spot nya... Buat rombongan juga cocok, masakan restauran nya juga lumayan enak",5,1,2,2,44,seru cocok untuk liburan keluarga untuk anak2 karena ada outbound nya toiletnya bersih musholanya oke ada kebun strawberry rusa outbound vila camping dll luas banget tempatnya dan kemaren belum sempat eksplore semua spot nya buat rombongan juga cocok masakan restauran nya juga lumayan enak
1f538bd4512740eba056d05b5aca810f,2020-02-23 18:22:34,Terminal Wisata Grafika Cikole,Karena alami cuma pengelolaan air limbahnya masih kurang baik sehingga menimbulkan bau yang tidak sedap.,4,1,0,1,15,karena alami cuma pengelolaan air limbahnya masih kurang baik sehingga menimbulkan bau yang tidak sedap
9563be57a88248fcb9946062648c817b,2020-02-23 18:22:34,Terminal Wisata Grafika Cikole,"Tempatnya sejuk, Pagi2 dihutan pinus ya enak foto disitu bagus juga tempat ngumpul bagi keluarga keluarga, cocok bagi yang suka tempat sejuk",5,1,1,2,22,tempatnya sejuk pagi2 dihutan pinus ya enak foto disitu bagus juga tempat ngumpul bagi keluarga keluarga cocok bagi yang suka tempat sejuk
8a1c458d18f44f3bb52205cd6e7e6ddf,2019-02-23 18:22:35,Terminal Wisata Grafika Cikole,"Menjadi salah satu pilihan destinasi di Lembang Jawa Barat, hanya saja banyak fasilitas di dalamnya harus membeli tiket kembali. Harusnya one stop tiket saja, lebih mudah dan memberikan kenyamanan pengunjung. Contohnya ke toilet saja perlu bayar lagi.",4,1,1,0,37,menjadi salah satu pilihan destinasi di lembang jawa barat hanya saja banyak fasilitas di dalamnya harus membeli tiket kembali harusnya one stop tiket saja lebih mudah dan memberikan kenyamanan pengunjung contohnya ke toilet saja perlu bayar lagi
532d9c7ff3c14f89ac3d56b2da4586f4,2022-07-23 18:22:35,Terminal Wisata Grafika Cikole,"Menu masakan lumayan lengkap, harga standar, rasa lumayan.... dan ada fasilitas outbound... Cucok untuk keluarga & anak² sekolah",5,1,2,1,18,menu masakan lumayan lengkap harga standar rasa lumayan dan ada fasilitas outbound cucok untuk keluarga anak sekolah
f3f6b6a47f2f45e7b1f09a24f242c291,2022-02-23 18:22:35,Terminal Wisata Grafika Cikole,"Cocok nih buat liburan bareng keluarga, atau sekedar santai dan self heal, di dalam nya ada resto saung, makanan nya enak dan harga cukup ekonomis berdasarkan tempat nya ya..",5,1,2,1,29,cocok nih buat liburan bareng keluarga atau sekedar santai dan self heal di dalam nya ada resto saung makanan nya enak dan harga cukup ekonomis berdasarkan tempat nya ya
378906b95d7f4d4890dc923643247e4c,2019-02-23 18:22:35,Terminal Wisata Grafika Cikole,Perjuangan panjang buat bisa sampek sini. Menyusuri kemacetan yang teramat sangat. Dan pas sampek ujan pun datang. Lengkap lah sudah. Harga tiket 15.000 perorang. Itu buat masuknya doang. Kalo mau foto foto ada juga biaya tambahan. Tergantung spotnya. Kebanyakan tempat wisata di bandung ma gitu. Dikit dikit bayar. Jd harus siapin uang lebih.,3,1,1,0,53,perjuangan panjang buat bisa sampek sini menyusuri kemacetan yang teramat sangat dan pas sampek ujan pun datang lengkap lah sudah harga tiket perorang itu buat masuknya doang kalo mau foto foto ada juga biaya tambahan tergantung spotnya kebanyakan tempat wisata di bandung ma gitu dikit dikit bayar jadi harus siapin uang lebih
1d6153d19f7c40dabbf9559162a4c576,2019-02-23 18:22:35,Terminal Wisata Grafika Cikole,"sangat bagus untuk bersama keluarga, saya yang belum berkeluarga jadi ingin segera berkeluarga dan membawanya kesini",5,1,1,1,16,sangat bagus untuk bersama keluarga saya yang belum berkeluarga jadi ingin segera berkeluarga dan membawanya kesini
10910bf21565427ebbe86677399d8912,2020-02-23 18:22:35,Terminal Wisata Grafika Cikole,"Datang kesana jam 4 sore udah kerasa banget dinginnya, udara sangat sejuk sekali. Tiket masuk 15 rb saja.",5,1,1,2,18,datang kesana jam sore sudah kerasa banget dinginnya udara sangat sejuk sekali tiket masuk rb saja
6bf4f9f446f44a7fb462f7619cf17be9,2020-02-23 18:22:35,Terminal Wisata Grafika Cikole,Cocok banget buat outbond karna fasilitasnya banyak.. Tiket masuk murahn,5,1,2,2,10,cocok banget buat outbond karna fasilitasnya banyak tiket masuk murahn
bac13a0c6dd943b58fb2954ef23a8503,2019-02-23 18:22:35,Terminal Wisata Grafika Cikole,"Wisata Grafika Cikole Lembangsendiri, secara tofografi berada di atas ketinggian tidak kurang dari 1.400 meter di atas permukaan air laut.

Lokasinya berada di dataran tinggi pegunungan, dan dekat dengan pegunungan yang terkenal dengan Legenda Sangkuriangnya, yaitu Gunung Tangkuban Perahu.

Dan juga lokasinya tidak jauh dengan salah satu tempat wisata di sekitar Bandung, tepatnya di kabupaten Subang yang terkenal yaitu Pemandian Air Panas Ciater dan Ciater Highland Resort.

Sahabat traveler’s, dengan lokasinya yang berada di atas ketinggian ini, maka sudah bisa kita pastikan bahwa Grafika Cikole ini sangat alami tempatnya.

Hal tersebut bisa anda buktikan dimana kawasan Terminal Wisata Grafika Cikole Lembang ini dikelilingi oleh hutan Pinus seluas 9 hektar.",5,1,1,1,109,wisata grafika cikole lembangsendiri secara tofografi berada di atas ketinggian tidak kurang dari meter di atas permukaan air laut lokasinya berada di dataran tinggi pegunungan dan dekat dengan pegunungan yang terkenal dengan legenda sangkuriangnya yaitu gunung tangkuban perahu dan juga lokasinya tidak jauh dengan salah satu tempat wisata di sekitar bandung tepatnya di kabupaten subang yang terkenal yaitu pemandian air panas ciater dan ciater highland resort sahabat traveler s dengan lokasinya yang berada di atas ketinggian ini maka sudah bisa kita pastikan bahwa grafika cikole ini sangat alami tempatnya hal tersebut bisa anda buktikan dimana kawasan terminal wisata grafika cikole lembang ini dikelilingi oleh hutan pinus seluas hektar
a1e64b5df54f4f47a27244257e21dc6b,2019-02-23 18:22:35,Terminal Wisata Grafika Cikole,"Tempatnya menarik, ada berbagai macam outbond seperti flying fox, paint ball, jembatan tali, jembatan goyang, turun tebing. Selain itu terdapat banyak sekali pohon pinus dan kebun strawberry. Terdapat rumah hobbit yang membuat Grafika Cikole semakin menarik untuk dijadikan tempat berlibur dan berfoto-foto.",5,1,1,2,42,tempatnya menarik ada berbagai macam outbond seperti flying fox paint ball jembatan tali jembatan goyang turun tebing selain itu terdapat banyak sekali pohon pinus dan kebun strawberry terdapat rumah hobbit yang membuat grafika cikole semakin menarik untuk dijadikan tempat berlibur dan berfoto foto
e4a6f254746b4d82aec924e7b8dfc418,2023-01-23 18:22:35,Terminal Wisata Grafika Cikole,Belum pernah masuk tapi sudah didepan. Bagus bgt. Lembang sngt indah,5,1,1,1,11,belum pernah masuk tapi sudah didepan bagus banget lembang sngt indah
